sale_id,product_id,product_name,category,employee_id,employee_name,quantity,unit_price,discount,total,sale_date,region
SALE00240,PRD0128,Food Plus 128,Food,429,Sarah Brown,7,999.18,0.18,5735.29,2023-11-26,South
SALE00241,PRD0119,Clothing Ultra 119,Clothing,723,Matthew Smith,3,970.28,0.27,2124.91,2023-09-08,South
SALE00242,PRD0127,Food Pro 127,Food,188,Emily Brown,8,354.99,0.08,2612.73,2023-06-27,West
SALE00243,PRD0140,Food Ultra 140,Food,144,Amanda Miller,1,596.46,0.08,548.74,2023-04-17,South
SALE00244,PRD0027,Home Lite 27,Home,683,Matthew Rodriguez,2,20.14,0.22,31.42,2023-07-14,North
SALE00245,PRD0034,Books Ultra 34,Books,769,Jane Johnson,5,636.91,0.24,2420.26,2023-09-23,North
SALE00246,PRD0079,Clothing Lite 79,Clothing,391,Sarah Brown,1,697.35,0.01,690.38,2023-03-23,South
SALE00247,PRD0142,Home Pro 142,Home,925,Michael Williams,2,401.83,0.28,578.64,2023-08-16,North
SALE00248,PRD0059,Food Ultra 59,Food,691,Sarah Rodriguez,2,270.24,0.03,524.27,2023-12-15,North
SALE00249,PRD0138,Food Max 138,Food,623,Chris Miller,5,228.49,0.16,959.66,2023-10-17,East
SALE00250,PRD0097,Toys Lite 97,Toys,390,Jane Smith,2,51.42,0.24,78.16,2023-12-20,West
SALE00251,PRD0104,Food Plus 104,Food,315,Amanda Garcia,7,724.61,0.07,4717.21,2023-02-09,West
SALE00252,PRD0027,Home Lite 27,Home,568,Matthew Brown,3,20.14,0.26,44.71,2023-07-12,West
SALE00253,PRD0021,Books Max 21,Books,502,Michael Johnson,5,706.13,0.14,3036.36,2023-03-19,West
SALE00254,PRD0021,Books Max 21,Books,49,John Smith,10,706.13,0.05,6708.23,2023-02-24,South
SALE00255,PRD0104,Food Plus 104,Food,765,Chris Jones,10,724.61,0.02,7101.18,2023-04-05,North
SALE00256,PRD0200,Food Ultra 200,Food,568,Matthew Brown,2,450.99,0.12,793.74,2023-03-27,South
SALE00257,PRD0187,Electronics Ultra 187,Electronics,41,Jane Jones,5,76.92,0.09,349.99,2023-11-29,South
SALE00258,PRD0191,Clothing Classic 191,Clothing,553,Emily Jones,3,625.22,0.11,1669.34,2023-03-09,South
SALE00259,PRD0046,Electronics Plus 46,Electronics,604,John Martinez,4,85.63,0.06,321.97,2023-12-26,South
SALE00260,PRD0156,Home Classic 156,Home,829,Jane Martinez,10,790.81,0.05,7512.69,2023-12-22,East
SALE00261,PRD0033,Electronics Lite 33,Electronics,994,Jessica Smith,9,453.85,0.09,3717.03,2023-02-18,West
SALE00262,PRD0163,Electronics Lite 163,Electronics,766,Jessica Jones,6,208.21,0.21,986.92,2023-03-19,South
SALE00263,PRD0097,Toys Lite 97,Toys,230,Matthew Johnson,5,51.42,0.14,221.11,2023-08-13,North
SALE00264,PRD0088,Books Pro 88,Books,559,Sarah Rodriguez,2,894.62,0.27,1306.15,2023-05-31,West
SALE00265,PRD0140,Food Ultra 140,Food,919,Jane Johnson,6,596.46,0.04,3435.61,2023-01-02,South
SALE00266,PRD0158,Home Plus 158,Home,929,Matthew Garcia,8,725.39,0.03,5629.03,2023-02-11,North
SALE00267,PRD0013,Toys Classic 13,Toys,926,Jessica Jones,10,851.55,0.3,5960.85,2023-06-08,North
SALE00268,PRD0074,Food Ultra 74,Food,692,Jane Davis,6,895.19,0.1,4834.03,2023-04-29,North
SALE00269,PRD0097,Toys Lite 97,Toys,930,Sarah Davis,9,51.42,0.03,448.9,2023-10-22,West
SALE00270,PRD0013,Toys Classic 13,Toys,313,Michael Miller,2,851.55,0.24,1294.36,2023-01-05,West
SALE00271,PRD0109,Books Pro 109,Books,716,Sarah Garcia,5,473.42,0.19,1917.35,2023-12-31,North
SALE00272,PRD0051,Home Plus 51,Home,260,Emily Miller,6,618.23,0.02,3635.19,2023-08-13,South
SALE00273,PRD0089,Books Classic 89,Books,17,Emily Davis,1,600.78,0.22,468.61,2023-02-02,South
SALE00274,PRD0007,Toys Ultra 7,Toys,653,Matthew Williams,5,818.62,0.25,3069.82,2023-11-03,South
SALE00275,PRD0169,Toys Ultra 169,Toys,312,Jessica Rodriguez,7,348.5,0.19,1976.0,2023-12-17,East
SALE00276,PRD0005,Electronics Lite 5,Electronics,359,Michael Smith,6,238.32,0.07,1329.83,2023-08-23,East
SALE00277,PRD0028,Clothing Pro 28,Clothing,813,John Garcia,10,628.15,0.06,5904.61,2023-02-25,East
SALE00278,PRD0071,Food Lite 71,Food,951,Chris Johnson,2,895.03,0.23,1378.35,2023-06-28,East
SALE00279,PRD0171,Home Max 171,Home,466,Michael Davis,1,30.57,0.23,23.54,2023-09-07,North
SALE00280,PRD0077,Books Ultra 77,Books,350,Chris Davis,7,929.25,0.04,6244.56,2023-08-27,South
SALE00281,PRD0077,Books Ultra 77,Books,614,Chris Williams,6,929.25,0.16,4683.42,2023-06-04,South
SALE00282,PRD0014,Books Plus 14,Books,137,Amanda Brown,2,681.83,0.06,1281.84,2023-06-15,West
SALE00283,PRD0066,Home Plus 66,Home,24,John Smith,5,246.75,0.28,888.3,2023-04-24,South
SALE00284,PRD0193,Food Plus 193,Food,973,Emily Jones,3,541.0,0.22,1265.94,2023-11-18,East
SALE00285,PRD0046,Electronics Plus 46,Electronics,341,Emily Rodriguez,9,85.63,0.26,570.3,2023-09-17,West
SALE00286,PRD0194,Clothing Pro 194,Clothing,285,Amanda Garcia,9,605.74,0.08,5015.53,2023-09-29,North
SALE00287,PRD0152,Electronics Classic 152,Electronics,238,Jane Johnson,10,699.16,0.04,6711.94,2023-11-30,West
SALE00288,PRD0167,Electronics Max 167,Electronics,25,Michael Garcia,6,547.61,0.18,2694.24,2023-02-24,North
SALE00289,PRD0127,Food Pro 127,Food,493,Chris Martinez,6,354.99,0.12,1874.35,2023-04-28,South
SALE00290,PRD0178,Toys Classic 178,Toys,577,David Rodriguez,6,560.91,0.06,3163.53,2023-12-03,East
SALE00291,PRD0061,Toys Max 61,Toys,459,Jessica Miller,4,739.54,0.09,2691.93,2023-06-15,East
SALE00292,PRD0152,Electronics Classic 152,Electronics,587,Amanda Smith,9,699.16,0.29,4467.63,2023-03-07,East
SALE00293,PRD0091,Toys Ultra 91,Toys,627,Emily Jones,3,501.06,0.06,1412.99,2023-04-21,West
SALE00294,PRD0152,Electronics Classic 152,Electronics,366,Jane Brown,7,699.16,0.08,4502.59,2023-10-15,South
SALE00295,PRD0048,Clothing Classic 48,Clothing,364,John Smith,6,371.11,0.11,1981.73,2023-12-05,South
SALE00296,PRD0152,Electronics Classic 152,Electronics,597,Chris Miller,3,699.16,0.07,1950.66,2023-11-26,West
SALE00297,PRD0043,Home Ultra 43,Home,353,David Brown,7,773.4,0.11,4818.28,2023-10-10,North
SALE00298,PRD0182,Books Lite 182,Books,272,Jane Davis,4,179.34,0.28,516.5,2023-06-16,South
SALE00299,PRD0008,Clothing Classic 8,Clothing,781,Jane Johnson,10,866.29,0.26,6410.55,2023-10-04,South
SALE00300,PRD0059,Food Ultra 59,Food,929,Matthew Garcia,9,270.24,0.14,2091.66,2023-03-26,South
SALE00301,PRD0178,Toys Classic 178,Toys,874,Sarah Brown,3,560.91,0.26,1245.22,2023-10-07,North
SALE00302,PRD0070,Books Plus 70,Books,765,Chris Jones,7,158.5,0.22,865.41,2023-11-20,North
SALE00303,PRD0117,Home Lite 117,Home,477,Jane Rodriguez,4,760.17,0.09,2767.02,2023-12-05,East
SALE00304,PRD0093,Toys Classic 93,Toys,898,Matthew Garcia,3,685.18,0.24,1562.21,2023-05-17,North
SALE00305,PRD0199,Toys Max 199,Toys,598,Amanda Brown,5,152.82,0.2,611.28,2023-02-07,South
SALE00306,PRD0093,Toys Classic 93,Toys,519,Jessica Smith,5,685.18,0.18,2809.24,2023-04-01,West
SALE00307,PRD0124,Home Pro 124,Home,190,Sarah Jones,5,822.81,0.17,3414.66,2023-07-15,South
SALE00308,PRD0050,Books Lite 50,Books,219,Emily Williams,2,247.61,0.11,440.75,2024-01-01,East
SALE00309,PRD0064,Food Lite 64,Food,546,David Davis,1,756.46,0.23,582.47,2023-11-01,East
SALE00310,PRD0059,Food Ultra 59,Food,518,John Jones,8,270.24,0.25,1621.44,2023-04-08,West
SALE00311,PRD0137,Electronics Pro 137,Electronics,80,John Davis,2,644.14,0.01,1275.4,2023-10-01,West
SALE00312,PRD0034,Books Ultra 34,Books,206,Jane Jones,9,636.91,0.03,5560.22,2023-02-02,South
SALE00313,PRD0004,Food Classic 4,Food,854,Michael Garcia,1,194.76,0.23,149.97,2023-09-03,South
SALE00314,PRD0155,Food Classic 155,Food,520,Michael Martinez,5,844.7,0.2,3378.8,2023-11-10,West
SALE00315,PRD0006,Electronics Classic 6,Electronics,341,Emily Rodriguez,3,914.95,0.1,2470.37,2023-06-29,East
SALE00316,PRD0102,Toys Lite 102,Toys,459,Jessica Miller,9,273.56,0.24,1871.15,2023-10-24,North
SALE00317,PRD0037,Toys Max 37,Toys,123,Emily Garcia,6,390.78,0.12,2063.32,2023-03-29,East
SALE00318,PRD0016,Electronics Max 16,Electronics,630,Jane Garcia,9,703.57,0.21,5002.38,2023-12-04,South
SALE00319,PRD0033,Electronics Lite 33,Electronics,95,David Smith,6,453.85,0.12,2396.33,2023-01-29,East
SALE00320,PRD0164,Toys Pro 164,Toys,137,Amanda Brown,8,566.55,0.04,4351.1,2023-01-14,North
SALE00321,PRD0014,Books Plus 14,Books,115,Emily Brown,8,681.83,0.13,4745.54,2023-03-23,South
SALE00322,PRD0073,Food Plus 73,Food,619,David Miller,9,406.34,0.2,2925.65,2023-08-18,East
SALE00323,PRD0007,Toys Ultra 7,Toys,708,David Davis,1,818.62,0.16,687.64,2023-07-16,West
SALE00324,PRD0157,Clothing Ultra 157,Clothing,190,Sarah Jones,3,168.73,0.22,394.83,2023-12-03,South
SALE00325,PRD0001,Books Lite 1,Books,863,Michael Williams,10,859.12,0.05,8161.64,2023-10-27,North
SALE00326,PRD0100,Electronics Classic 100,Electronics,818,John Smith,9,619.04,0.12,4902.8,2023-11-06,West
SALE00327,PRD0040,Books Lite 40,Books,540,Michael Jones,4,957.32,0.3,2680.5,2023-09-01,East
SALE00328,PRD0060,Clothing Max 60,Clothing,495,Chris Miller,6,108.06,0.24,492.75,2023-08-01,South
SALE00329,PRD0089,Books Classic 89,Books,145,David Williams,3,600.78,0.12,1586.06,2023-02-13,East
SALE00330,PRD0126,Food Pro 126,Food,574,Matthew Martinez,8,224.78,0.19,1456.57,2023-03-28,North
SALE00331,PRD0040,Books Lite 40,Books,717,Sarah Brown,1,957.32,0.19,775.43,2023-08-29,North
SALE00332,PRD0057,Food Lite 57,Food,64,Sarah Williams,4,69.37,0.05,263.61,2023-10-09,West
SALE00333,PRD0096,Home Ultra 96,Home,705,Matthew Martinez,10,367.92,0.15,3127.32,2023-03-30,West
SALE00334,PRD0013,Toys Classic 13,Toys,830,Sarah Williams,8,851.55,0.15,5790.54,2023-01-30,North
SALE00335,PRD0189,Clothing Max 189,Clothing,101,Jane Miller,1,238.27,0.09,216.83,2023-10-08,West
SALE00336,PRD0075,Toys Classic 75,Toys,111,Amanda Williams,8,471.31,0.18,3091.79,2023-11-23,South
SALE00337,PRD0111,Electronics Plus 111,Electronics,298,Chris Johnson,8,964.44,0.09,7021.12,2023-06-13,North
SALE00338,PRD0008,Clothing Classic 8,Clothing,336,Michael Williams,10,866.29,0.15,7363.46,2023-04-16,West
SALE00339,PRD0140,Food Ultra 140,Food,975,Jessica Jones,2,596.46,0.17,990.12,2023-01-18,North
SALE00340,PRD0045,Toys Lite 45,Toys,610,Chris Miller,10,788.89,0.21,6232.23,2023-03-03,West
SALE00341,PRD0039,Toys Lite 39,Toys,49,John Smith,2,372.16,0.1,669.89,2023-06-25,North
SALE00342,PRD0096,Home Ultra 96,Home,164,Matthew Martinez,6,367.92,0.05,2097.14,2023-11-29,North
SALE00343,PRD0114,Electronics Classic 114,Electronics,469,Matthew Garcia,5,77.56,0.18,318.0,2023-01-23,South
SALE00344,PRD0096,Home Ultra 96,Home,762,Matthew Johnson,1,367.92,0.26,272.26,2023-11-09,North
SALE00345,PRD0074,Food Ultra 74,Food,940,David Johnson,4,895.19,0.3,2506.53,2023-06-04,North
SALE00346,PRD0030,Home Pro 30,Home,210,David Smith,5,504.4,0.05,2395.9,2023-10-28,East
SALE00347,PRD0198,Toys Pro 198,Toys,994,Jessica Smith,1,391.68,0.05,372.1,2023-03-29,East
SALE00348,PRD0047,Electronics Lite 47,Electronics,550,Matthew Garcia,1,885.14,0.26,655.0,2023-10-27,East
SALE00349,PRD0049,Home Lite 49,Home,137,Amanda Brown,5,608.77,0.07,2830.78,2023-11-13,South
SALE00350,PRD0008,Clothing Classic 8,Clothing,250,David Smith,3,866.29,0.22,2027.12,2023-10-02,South
SALE00351,PRD0156,Home Classic 156,Home,850,Chris Johnson,9,790.81,0.1,6405.56,2023-12-11,West
SALE00352,PRD0035,Books Pro 35,Books,984,David Johnson,7,764.55,0.01,5298.33,2023-11-22,North
SALE00353,PRD0106,Electronics Lite 106,Electronics,468,Amanda Smith,4,95.07,0.14,327.04,2023-04-27,North
SALE00354,PRD0189,Clothing Max 189,Clothing,279,John Brown,2,238.27,0.11,424.12,2023-09-13,West
SALE00355,PRD0013,Toys Classic 13,Toys,201,Jessica Rodriguez,6,851.55,0.15,4342.9,2023-08-13,South
SALE00356,PRD0178,Toys Classic 178,Toys,982,Matthew Garcia,3,560.91,0.29,1194.74,2023-11-17,South
SALE00357,PRD0023,Toys Plus 23,Toys,137,Amanda Brown,8,225.74,0.22,1408.62,2024-01-01,East
SALE00358,PRD0034,Books Ultra 34,Books,186,Sarah Davis,9,636.91,0.09,5216.29,2023-11-18,East
SALE00359,PRD0158,Home Plus 158,Home,918,Emily Miller,5,725.39,0.16,3046.64,2023-03-15,West
SALE00360,PRD0005,Electronics Lite 5,Electronics,781,Jane Johnson,2,238.32,0.05,452.81,2023-07-03,East
SALE00361,PRD0076,Books Ultra 76,Books,16,Jessica Miller,8,934.21,0.12,6576.84,2023-06-05,West
SALE00362,PRD0127,Food Pro 127,Food,389,David Brown,3,354.99,0.15,905.22,2023-10-03,West
SALE00363,PRD0028,Clothing Pro 28,Clothing,658,Amanda Davis,7,628.15,0.07,4089.26,2023-05-10,South
SALE00364,PRD0191,Clothing Classic 191,Clothing,512,David Brown,10,625.22,0.14,5376.89,2023-04-18,North
SALE00365,PRD0049,Home Lite 49,Home,439,Michael Johnson,1,608.77,0.18,499.19,2023-05-16,West
SALE00366,PRD0195,Home Ultra 195,Home,298,Chris Johnson,3,589.09,0.28,1272.43,2023-01-02,North
SALE00367,PRD0172,Food Plus 172,Food,182,Matthew Garcia,10,180.02,0.23,1386.15,2023-04-05,North
SALE00368,PRD0112,Books Pro 112,Books,172,Michael Rodriguez,2,820.78,0.1,1477.4,2023-07-11,West
SALE00369,PRD0129,Food Max 129,Food,579,Matthew Smith,2,698.9,0.23,1076.31,2023-05-06,East
SALE00370,PRD0196,Books Classic 196,Books,169,Jane Martinez,6,690.98,0.08,3814.21,2023-08-04,West
SALE00371,PRD0065,Toys Lite 65,Toys,924,Michael Rodriguez,7,485.26,0.05,3226.98,2023-11-20,East
SALE00372,PRD0035,Books Pro 35,Books,549,Amanda Martinez,10,764.55,0.16,6422.22,2023-05-18,South
SALE00373,PRD0070,Books Plus 70,Books,32,Emily Miller,9,158.5,0.27,1041.35,2023-10-27,West
SALE00374,PRD0039,Toys Lite 39,Toys,771,David Williams,9,372.16,0.09,3047.99,2023-09-30,West
SALE00375,PRD0196,Books Classic 196,Books,172,Michael Rodriguez,8,690.98,0.18,4532.83,2023-07-18,West
SALE00376,PRD0011,Clothing Ultra 11,Clothing,504,Emily Garcia,7,351.61,0.14,2116.69,2023-10-09,North
SALE00377,PRD0161,Electronics Plus 161,Electronics,419,John Davis,6,498.33,0.24,2272.38,2023-05-30,West
SALE00378,PRD0175,Food Classic 175,Food,195,Chris Williams,3,809.08,0.29,1723.34,2023-04-05,West
SALE00379,PRD0181,Home Ultra 181,Home,182,Matthew Garcia,2,503.53,0.07,936.57,2023-03-15,West
SALE00380,PRD0037,Toys Max 37,Toys,617,David Williams,4,390.78,0.09,1422.44,2023-06-14,West
SALE00381,PRD0055,Food Classic 55,Food,964,Jessica Jones,1,952.31,0.25,714.23,2023-11-21,East
SALE00382,PRD0171,Home Max 171,Home,878,Sarah Johnson,5,30.57,0.28,110.05,2023-11-11,North
SALE00383,PRD0091,Toys Ultra 91,Toys,999,David Smith,8,501.06,0.04,3848.14,2023-08-02,South
SALE00384,PRD0022,Home Classic 22,Home,419,John Davis,7,544.88,0.22,2975.04,2023-07-15,East
SALE00385,PRD0182,Books Lite 182,Books,11,Sarah Rodriguez,2,179.34,0.28,258.25,2023-08-24,North
SALE00386,PRD0098,Electronics Max 98,Electronics,497,John Garcia,10,365.15,0.08,3359.38,2023-08-25,North
SALE00387,PRD0159,Clothing Classic 159,Clothing,491,Amanda Martinez,3,716.59,0.26,1590.83,2023-10-31,West
SALE00388,PRD0131,Electronics Lite 131,Electronics,254,Sarah Miller,1,221.99,0.28,159.83,2023-05-20,North
SALE00389,PRD0124,Home Pro 124,Home,398,Emily Garcia,5,822.81,0.01,4072.91,2023-10-23,South
SALE00390,PRD0079,Clothing Lite 79,Clothing,622,Jane Garcia,1,697.35,0.14,599.72,2023-07-27,East
SALE00391,PRD0152,Electronics Classic 152,Electronics,74,Sarah Johnson,2,699.16,0.21,1104.67,2023-07-13,North
SALE00392,PRD0131,Electronics Lite 131,Electronics,397,Sarah Brown,7,221.99,0.25,1165.45,2023-02-04,West
SALE00393,PRD0090,Electronics Ultra 90,Electronics,902,Amanda Miller,8,900.22,0.05,6841.67,2023-05-22,South
SALE00394,PRD0065,Toys Lite 65,Toys,316,David Williams,4,485.26,0.14,1669.29,2023-12-13,North
SALE00395,PRD0077,Books Ultra 77,Books,277,John Smith,4,929.25,0.26,2750.58,2023-09-28,East
SALE00396,PRD0052,Books Lite 52,Books,950,Sarah Johnson,1,840.24,0.06,789.83,2023-09-15,South
SALE00397,PRD0151,Food Pro 151,Food,633,John Rodriguez,7,151.56,0.22,827.52,2023-03-23,South
SALE00398,PRD0049,Home Lite 49,Home,502,Michael Johnson,6,608.77,0.05,3469.99,2023-02-21,North
SALE00399,PRD0082,Home Max 82,Home,831,Amanda Miller,3,978.26,0.26,2171.74,2023-05-06,West
SALE00400,PRD0039,Toys Lite 39,Toys,185,Amanda Smith,2,372.16,0.25,558.24,2023-09-01,South
SALE00401,PRD0016,Electronics Max 16,Electronics,691,Sarah Rodriguez,7,703.57,0.14,4235.49,2023-01-26,North
SALE00402,PRD0177,Books Ultra 177,Books,335,Amanda Rodriguez,1,823.17,0.07,765.55,2023-02-10,West
SALE00403,PRD0047,Electronics Lite 47,Electronics,298,Chris Johnson,3,885.14,0.29,1885.35,2023-03-28,South
SALE00404,PRD0140,Food Ultra 140,Food,579,Matthew Smith,1,596.46,0.14,512.96,2023-04-28,East
SALE00405,PRD0152,Electronics Classic 152,Electronics,196,Amanda Davis,5,699.16,0.21,2761.68,2023-11-13,West
SALE00406,PRD0012,Clothing Max 12,Clothing,892,John Garcia,7,664.96,0.11,4142.7,2023-08-02,East
SALE00407,PRD0121,Books Max 121,Books,897,Chris Rodriguez,6,914.23,0.23,4223.74,2023-12-24,East
SALE00408,PRD0128,Food Plus 128,Food,400,Jane Smith,1,999.18,0.28,719.41,2023-10-04,South
SALE00409,PRD0090,Electronics Ultra 90,Electronics,825,Matthew Johnson,2,900.22,0.04,1728.42,2023-04-07,South
SALE00410,PRD0057,Food Lite 57,Food,617,David Williams,7,69.37,0.19,393.33,2023-07-31,North
SALE00411,PRD0053,Electronics Max 53,Electronics,593,Chris Garcia,8,694.33,0.23,4277.07,2023-01-20,West
SALE00412,PRD0101,Books Max 101,Books,694,Sarah Miller,2,905.84,0.16,1521.81,2023-07-27,East
SALE00413,PRD0023,Toys Plus 23,Toys,263,Michael Davis,5,225.74,0.2,902.96,2023-04-23,North
SALE00414,PRD0177,Books Ultra 177,Books,569,Jane Davis,7,823.17,0.16,4840.24,2023-10-23,West
SALE00415,PRD0097,Toys Lite 97,Toys,25,Michael Garcia,1,51.42,0.26,38.05,2023-04-10,South
SALE00416,PRD0140,Food Ultra 140,Food,690,Michael Brown,4,596.46,0.18,1956.39,2023-12-13,South
SALE00417,PRD0068,Toys Max 68,Toys,632,Chris Brown,2,767.28,0.24,1166.27,2023-03-05,North
SALE00418,PRD0126,Food Pro 126,Food,324,Jane Martinez,9,224.78,0.06,1901.64,2023-01-24,North
SALE00419,PRD0011,Clothing Ultra 11,Clothing,239,Matthew Johnson,1,351.61,0.23,270.74,2023-06-18,South
SALE00420,PRD0158,Home Plus 158,Home,355,David Williams,7,725.39,0.29,3605.19,2023-11-22,West
SALE00421,PRD0050,Books Lite 50,Books,355,David Williams,4,247.61,0.05,940.92,2023-05-02,East
SALE00422,PRD0146,Clothing Plus 146,Clothing,342,David Rodriguez,8,621.13,0.22,3875.85,2023-11-23,North
SALE00423,PRD0054,Home Pro 54,Home,590,David Miller,5,846.89,0.24,3218.18,2023-07-10,North
SALE00424,PRD0024,Home Pro 24,Home,558,Jessica Rodriguez,8,943.79,0.01,7474.82,2023-11-17,East
SALE00425,PRD0008,Clothing Classic 8,Clothing,356,Sarah Miller,9,866.29,0.27,5691.53,2023-11-16,West
SALE00426,PRD0102,Toys Lite 102,Toys,704,Emily Rodriguez,7,273.56,0.1,1723.43,2023-03-24,North
SALE00427,PRD0106,Electronics Lite 106,Electronics,888,Michael Johnson,1,95.07,0.17,78.91,2023-07-22,East
SALE00428,PRD0072,Toys Classic 72,Toys,476,Matthew Garcia,5,303.8,0.06,1427.86,2023-03-23,West
SALE00429,PRD0104,Food Plus 104,Food,90,Jessica Martinez,10,724.61,0.02,7101.18,2023-06-29,West
SALE00430,PRD0169,Toys Ultra 169,Toys,47,Matthew Davis,5,348.5,0.28,1254.6,2023-10-27,West
SALE00431,PRD0073,Food Plus 73,Food,465,John Martinez,9,406.34,0.05,3474.21,2023-12-18,South
SALE00432,PRD0140,Food Ultra 140,Food,744,John Miller,9,596.46,0.15,4562.92,2023-01-06,West
SALE00433,PRD0100,Electronics Classic 100,Electronics,880,Emily Davis,9,619.04,0.14,4791.37,2023-01-24,West
SALE00434,PRD0048,Clothing Classic 48,Clothing,889,Matthew Garcia,8,371.11,0.08,2731.37,2023-08-17,North
SALE00435,PRD0057,Food Lite 57,Food,800,Michael Miller,3,69.37,0.14,178.97,2023-05-10,West
SALE00436,PRD0060,Clothing Max 60,Clothing,767,Matthew Brown,8,108.06,0.06,812.61,2023-03-02,North
SALE00437,PRD0021,Books Max 21,Books,334,Michael Williams,6,706.13,0.18,3474.16,2023-06-28,North
SALE00438,PRD0131,Electronics Lite 131,Electronics,682,Emily Miller,5,221.99,0.07,1032.25,2023-02-07,East
SALE00439,PRD0039,Toys Lite 39,Toys,890,David Jones,3,372.16,0.19,904.35,2023-09-04,North
SALE00440,PRD0176,Clothing Pro 176,Clothing,387,Chris Brown,10,203.64,0.1,1832.76,2023-01-24,South
SALE00441,PRD0122,Books Classic 122,Books,953,Emily Garcia,10,519.26,0.09,4725.27,2023-06-05,East
SALE00442,PRD0133,Food Max 133,Food,692,Jane Davis,9,10.77,0.13,84.33,2023-10-27,North
SALE00443,PRD0022,Home Classic 22,Home,775,Michael Jones,1,544.88,0.28,392.31,2023-05-27,East
SALE00444,PRD0158,Home Plus 158,Home,725,John Martinez,9,725.39,0.19,5288.09,2023-11-24,West
SALE00445,PRD0096,Home Ultra 96,Home,425,Chris Miller,3,367.92,0.07,1026.5,2023-07-12,East
SALE00446,PRD0154,Electronics Lite 154,Electronics,271,Amanda Williams,6,608.95,0.08,3361.4,2023-12-13,North
SALE00447,PRD0014,Books Plus 14,Books,877,Emily Johnson,2,681.83,0.1,1227.29,2023-11-19,East
SALE00448,PRD0071,Food Lite 71,Food,421,Sarah Brown,5,895.03,0.16,3759.13,2023-01-24,South
SALE00449,PRD0152,Electronics Classic 152,Electronics,791,Chris Martinez,1,699.16,0.11,622.25,2023-07-14,South
SALE00450,PRD0151,Food Pro 151,Food,680,Jane Garcia,10,151.56,0.24,1151.86,2023-06-20,East
SALE00451,PRD0031,Home Pro 31,Home,390,Jane Smith,4,972.95,0.2,3113.44,2023-03-25,East
SALE00452,PRD0121,Books Max 121,Books,141,Amanda Johnson,5,914.23,0.29,3245.52,2023-12-18,West
SALE00453,PRD0124,Home Pro 124,Home,374,Emily Rodriguez,6,822.81,0.05,4690.02,2023-02-20,North
SALE00454,PRD0186,Home Plus 186,Home,374,Emily Rodriguez,7,554.0,0.05,3684.1,2023-09-01,North
SALE00455,PRD0034,Books Ultra 34,Books,724,Sarah Smith,10,636.91,0.11,5668.5,2023-08-04,North
SALE00456,PRD0199,Toys Max 199,Toys,770,Michael Rodriguez,9,152.82,0.26,1017.78,2023-02-03,South
SALE00457,PRD0024,Home Pro 24,Home,416,John Miller,10,943.79,0.05,8966.0,2023-07-25,North
SALE00458,PRD0154,Electronics Lite 154,Electronics,330,Jessica Miller,9,608.95,0.11,4877.69,2023-08-27,East
SALE00459,PRD0043,Home Ultra 43,Home,324,Jane Martinez,3,773.4,0.1,2088.18,2023-07-20,North
SALE00460,PRD0079,Clothing Lite 79,Clothing,466,Michael Davis,1,697.35,0.11,620.64,2023-07-07,South
SALE00461,PRD0194,Clothing Pro 194,Clothing,17,Emily Davis,7,605.74,0.23,3264.94,2024-01-01,North
